# DG conservative solution coefficients
# nvar = 3
# ndof = 4
# nvol = 100
# x = x_center + jacobian*xi; basis_id uses Legendre P_(basis_id-1)
# columns: element_id basis_id x_center jacobian cons_1 ... cons_nvar
          40           2  0.39499999999898949        4.9999999999854050E-003  -1.1800127238622150E-002   6.2860870843253359E-003  -2.8938973533386262E-002
          40           3  0.39499999999898949        4.9999999999854050E-003   5.6487971948861154E-005  -1.2522003602724520E-004   2.5584009161645148E-004
          40           4  0.39499999999898949        4.9999999999854050E-003  -3.7062464037806904E-007   3.1376320812880133E-007  -1.2611515798525504E-006
          41           1  0.40499999999896036        4.9999999999854605E-003  0.59513272037395881       0.34707108820564075        1.3102111172111062     
          41           2  0.40499999999896036        4.9999999999854605E-003  -1.1471792471253749E-002   5.5419589448525439E-003  -2.7435111245329224E-002
          41           3  0.40499999999896036        4.9999999999854605E-003   5.5625941207399748E-005  -1.2167136175587102E-004   2.4668579712530474E-004
          41           4  0.40499999999896036        4.9999999999854605E-003   6.8000327939957327E-007   6.7331857261674820E-007  -5.5068599899059328E-007
          42           1  0.41499999999893122        4.9999999999854328E-003  0.57253664737267018       0.35743831487068589        1.2568120225768740     
          42           2  0.41499999999893122        4.9999999999854328E-003  -1.1121180776238672E-002   4.8287005634826755E-003  -2.5966448521305117E-002
          42           3  0.41499999999893122        4.9999999999854328E-003   5.9529909071768179E-005  -1.1744688378865242E-004   2.4368964396998872E-004
          42           4  0.41499999999893122        4.9999999999854328E-003   2.6382815264802697E-007   2.0084626117966640E-007   1.3345921948009185E-008
          43           1  0.42499999999890209        4.9999999999854050E-003  0.55066271629560759       0.36639537640079700        1.2063496034467365     
          43           2  0.42499999999890209        4.9999999999854050E-003  -1.0745943223285441E-002   4.1313684715221233E-003  -2.4491463623252153E-002
          43           3  0.42499999999890209        4.9999999999854050E-003   6.7922162530890972E-005  -1.1350779653849225E-004   2.4897671253257942E-004
          43           4  0.42499999999890209        4.9999999999854050E-003   1.1219252069875798E-006   6.3396215298829265E-007   6.8971849695640376E-007
          44           1  0.43499999999887295        4.9999999999854605E-003  0.52958734351460068       0.37399263264110461        1.1588482595397878     
          44           2  0.43499999999887295        4.9999999999854605E-003  -1.0332097713315112E-002   3.4706886662653042E-003  -2.3022031873884033E-002
          44           3  0.43499999999887295        4.9999999999854605E-003   6.4911940849801566E-005  -1.0730687350317484E-004   2.3388692215088857E-004
          44           4  0.43499999999887295        4.9999999999854605E-003  -1.1748444726686329E-006   9.1707927491422073E-007  -3.4454894355267090E-006
          45           1  0.44499999999884382        4.9999999999854050E-003  0.50928818883722027       0.38031466075101805        1.1141253728510452     
          45           2  0.44499999999884382        4.9999999999854050E-003  -9.9729723725311692E-003   2.8611117241595339E-003  -2.1727816259936163E-002
          45           3  0.44499999999884382        4.9999999999854050E-003   5.7145445235267711E-005  -9.5703659476602750E-005   2.0069158792074396E-004
          45           4  0.44499999999884382        4.9999999999854050E-003  -8.0741784245111007E-007   7.5048842848224710E-007  -2.7004957746336348E-006
          46           1  0.45499999999881457        4.9999999999853773E-003  0.48968982322748250       0.38547084165311318        1.0718683725616154     
          46           2  0.45499999999881457        4.9999999999853773E-003  -9.6209496404816332E-003   2.2966495394287465E-003  -2.0523711014248519E-002
          46           3  0.45499999999881457        4.9999999999853773E-003   6.3127865716358484E-005  -9.3482953701108846E-005   2.0778427280996337E-004
          46           4  0.45499999999881457        4.9999999999853773E-003   2.2846346139055686E-006   2.8316773785596660E-008   4.0099234832803959E-006
          47           1  0.46499999999878538        4.9999999999854050E-003  0.47088481139217342       0.38950733324557818        1.0321659688439129     
          47           2  0.46499999999878538        4.9999999999854050E-003  -9.1575718384255735E-003   1.7424627781146393E-003  -1.9134485108919373E-002
          47           3  0.46499999999878538        4.9999999999854050E-003   9.6339138280507840E-005  -9.0045707027924620E-005   2.6306922689929942E-004
          47           4  0.46499999999878538        4.9999999999854050E-003   4.4997864855161206E-006   8.0043747956544214E-007   7.2629367576659413E-006
          48           1  0.47499999999875631        4.9999999999855160E-003  0.45326379639315456       0.39246422881877324       0.99567847217077177     
          48           2  0.47499999999875631        4.9999999999855160E-003  -8.4198431953995175E-003   1.2177132336138941E-003  -1.7273404174379732E-002
          48           3  0.47499999999875631        4.9999999999855160E-003   1.5071915271170602E-004  -8.5844177058442587E-005   3.6226372456450972E-004
          48           4  0.47499999999875631        4.9999999999855160E-003   6.1895970027377893E-006   1.4272629109181287E-007   1.2278235632678417E-005
          49           1  0.48499999999872723        4.9999999999853773E-003  0.43765458897155973       0.39439208030733924       0.96392655690720364     
          49           2  0.48499999999872723        4.9999999999853773E-003  -6.9900984746167800E-003   7.1106586049224103E-004  -1.4096936806302298E-002
          49           3  0.48499999999872723        4.9999999999853773E-003   4.1019727152410702E-004  -8.5234145667890718E-005   8.6014958751237159E-004
          49           4  0.48499999999872723        4.9999999999853773E-003   5.4776729516057228E-005   4.9726649232679334E-007   1.0481267569782503E-004
          50           1  0.49499999999870348        4.9999999999908729E-003  0.42807815635031077       0.39526077420402900       0.94468982632787679     
          50           2  0.49499999999870348        4.9999999999908729E-003  -1.7662282607187143E-003   1.3780948692807991E-004  -3.5329854672773772E-003
          50           3  0.49499999999870348        4.9999999999908729E-003   1.2640525262906060E-003  -9.8797209559256662E-005   2.5273926911937635E-003
          50           4  0.49499999999870348        4.9999999999908729E-003  -2.3320456257303704E-005   4.0015549300059095E-006  -4.7965793399376605E-005
          51           1  0.50499999999870204        5.0000000000077482E-003  0.42624900618830736       0.39539695031668709       0.94103660135320955     
          51           2  0.50499999999870204        5.0000000000077482E-003  -9.6397802849040512E-004   6.6931632632093006E-005  -1.9200215482048941E-003
          51           3  0.50499999999870204        5.0000000000077482E-003   5.4180285564504589E-004  -3.9802853605897361E-005   1.0821147926899370E-003
          51           4  0.50499999999870204        5.0000000000077482E-003   2.1854225037213972E-004  -1.4418916775616195E-005   4.3484282727329946E-004
          52           1  0.51499999999872292        5.0000000000131606E-003  0.42613308792462606       0.39540112230177693       0.94081202492559823     
          52           2  0.51499999999872292        5.0000000000131606E-003  -3.4060805363586946E-004   2.3771485360781351E-005  -6.7897548096628748E-004
          52           3  0.51499999999872292        5.0000000000131606E-003   1.1086414651815816E-004  -5.1447576690299874E-006   2.1679835593050551E-004
          52           4  0.51499999999872292        5.0000000000131606E-003   5.3270449811312199E-004  -3.7341850969258018E-005   1.0619477926018352E-003
          53           1  0.52499999999874936        5.0000000000132161E-003  0.42620663472375053       0.39540234076996755       0.94094836364573664     
          53           2  0.52499999999874936        5.0000000000132161E-003  -3.3325965281776288E-004   2.3627194131804130E-005  -6.6459808377448146E-004
          53           3  0.52499999999874936        5.0000000000132161E-003   2.5611219378516290E-004  -2.1727671214318857E-005   5.1656619802992339E-004
          53           4  0.52499999999874936        5.0000000000132161E-003   3.7033461151396007E-004  -2.5624100526326830E-005   7.3762730984265037E-004
          54           1  0.53499999999877568        5.0000000000131051E-003  0.42626800594035563       0.39539056012475943       0.94108265545720882     
          54           2  0.53499999999877568        5.0000000000131051E-003  -2.3226042895763827E-004   1.5812199547361406E-005  -4.6221439778971021E-004
          54           3  0.53499999999877568        5.0000000000131051E-003   5.5885022431812891E-004  -3.5666776126806229E-005   1.1083399571580530E-003
